id,name_en,name_ko,image_url,types,height,weight,abilities,stats_hp,stats_attack,stats_defense,stats_sp_attack,stats_sp_defense,stats_speed,flavor_text,color,generation
616,shelmet,쪼마리,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/616.png,벌레,0.4,7.7,"촉촉바디, 조가비갑옷, 방진",50,40,85,40,65,25,딱정곤과 함께 있을 때 전기적인 자극을 받으면 서로의 몸이 진화한다.,red,5
617,accelgor,어지리더,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/617.png,벌레,0.8,25.3,"촉촉바디, 점착, 곡예",80,70,40,100,60,145,무거운 껍데기를 벗었기 때문에 몸이 가벼워졌다. 마치 닌자 같은 몸놀림으로 싸운다.,red,5
618,stunfisk,메더,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/618.png,"땅, 전기",0.7,11.0,"정전기, 유연, 모래숨기",109,66,84,81,99,32,피부가 단단해서 씨름꾼에게 밟혀도 아무렇지 않다. 전기를 흘려보낼 때 웃는 얼굴이 된다.,brown,5
619,mienfoo,비조푸,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/619.png,격투,0.9,20.0,"정신력, 재생력, 이판사판",45,85,50,55,50,65,기술을 내보내는 스피드가 자랑이다. 설령 파워는 낮더라도 많은 공격 횟수로 커버한다.,yellow,5
620,mienshao,비조도,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/620.png,격투,1.4,35.5,"정신력, 재생력, 이판사판",65,125,60,95,60,105,눈에 보이지 않을 정도의 스피드로 구사하는 발차기는 거대한 바위도 산산이 조각낸다.,purple,5
621,druddigon,크리만,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/621.png,드래곤,1.6,139.0,"까칠한피부, 우격다짐, 틀깨기",77,120,90,60,90,48,좁은 동굴을 뛰어다니며 날카로운 손톱으로 먹이를 잡는다. 얼굴 피부는 바위보다 단단하다.,red,5
622,golett,골비람,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/622.png,"땅, 고스트",1.0,92.0,"철주먹, 서투름, 노가드",59,74,50,35,50,35,체내에서 불타는 에너지로 인해 활동하고 있지만 어떤 에너지인지는 불명이다.,green,5
623,golurk,골루그,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/623.png,"땅, 고스트",2.8,330.0,"철주먹, 서투름, 노가드",89,124,80,55,80,55,골루그를 만든 고대인에게 사람과 포켓몬을 지키도록 명령받았다고 전해진다.,green,5
624,pawniard,자망칼,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/624.png,"악, 강철",0.5,10.2,"오기, 정신력, 프레셔",45,85,70,40,40,60,전신이 칼날인 포켓몬이다. 싸움에서 칼의 이가 빠지면 강가의 돌로 칼을 간다.,red,5
625,bisharp,절각참,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/625.png,"악, 강철",1.6,70.0,"오기, 정신력, 프레셔",65,125,100,60,70,70,몇 마리의 자망칼과 싸우게 해서 상처 입고 움직일 수 없게 된 먹이를 두 동강 내버리는 무서운 포켓몬.,red,5
626,bouffalant,버프론,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/626.png,노말,1.6,94.6,"이판사판, 초식, 방음",95,110,95,40,95,55,무작정 돌진하여 박치기를 한다. 달리고 있는 열차를 탈선시킬 정도의 파괴력이다.,brown,5
627,rufflet,수리둥보,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/627.png,"노말, 비행",0.5,10.5,"날카로운눈, 우격다짐, 의욕",70,83,50,37,50,60,다리 힘으로 나무열매를 으깬다. 아무리 강한 상대라도 용감히 맞서는 습성이 있다.,white,5
628,braviary,워글,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/628.png,"노말, 비행",1.5,41.0,"날카로운눈, 우격다짐, 오기",100,123,75,57,75,80,동료를 위해서라면 아무리 상처를 입더라도 싸움을 관두지 않는 용감한 넓은 하늘의 전사.,red,5
629,vullaby,벌차이,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/629.png,"악, 비행",0.5,9.0,"부풀린가슴, 방진, 깨어진갑옷",70,55,75,45,65,60,날개가 작아서 날지 못한다. 진화가 가까워지면 자기 스스로 해골을 벗어버린다.,brown,5
630,mandibuzz,버랜지나,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/630.png,"악, 비행",1.2,39.5,"부풀린가슴, 방진, 깨어진갑옷",110,65,105,55,95,80,넓은 하늘에서 원을 그리며 날고 먹이를 발견하면 덮쳐서 둥지까지 가뿐히 나른다.,brown,5
631,heatmor,앤티골,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/631.png,불꽃,1.4,58.0,"먹보, 타오르는불꽃, 하얀연기",85,97,66,105,66,65,뜨겁게 타오르는 불꽃의 혀로 아이앤트의 강철 몸을 녹여서 알맹이를 먹어치운다.,red,5
632,durant,아이앤트,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/632.png,"벌레, 강철",0.3,33.0,"벌레의알림, 의욕, 게으름",58,109,112,48,48,109,천적인 앤티골에 대해서 모두와 역할 분담을 하면서 반격해 둥지에서 쫓아낸다.,gray,5
633,deino,모노두,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/633.png,"악, 드래곤",0.8,17.3,의욕,52,65,50,45,50,38,눈이 보이지 않아서 몸통박치기나 물기로 주변을 살핀다. 몸에 상처가 끊이지 않는다.,blue,5
634,zweilous,디헤드,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/634.png,"악, 드래곤",1.4,50.0,의욕,72,85,70,65,70,58,2개의 머리는 사이가 나빠서 상대보다 많이 먹는 것으로 주도권을 잡으려고 한다.,blue,5
635,hydreigon,삼삼드래,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/635.png,"악, 드래곤",1.8,160.0,부유,92,105,90,125,90,98,양팔에 있는 머리에는 뇌가 없다. 3개의 머리로 모든 것을 먹어치워 파괴해 버린다.,blue,5
636,larvesta,활화르바,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/636.png,"벌레, 불꽃",1.1,28.8,"불꽃몸, 벌레의알림",55,85,55,50,55,60,태양에서 태어났다고 전해진다. 진화할 때 뿔에서 뿜어져 나온 불꽃으로 전신을 감싼다.,white,5
637,volcarona,불카모스,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/637.png,"벌레, 불꽃",1.6,46.0,"불꽃몸, 벌레의알림",85,60,65,135,105,100,싸울 때는 6개의 날개에서 불꽃 가루를 흩뿌려서 주변 일대를 불바다로 만든다.,white,5
638,cobalion,코바르온,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/638.png,"강철, 격투",2.1,250.0,정의의마음,91,90,129,90,72,108,강철의 몸과 마음을 지녔다. 째려보기만 해도 난폭한 포켓몬마저도 따르게 된다.,blue,5
639,terrakion,테라키온,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/639.png,"바위, 격투",1.9,260.0,정의의마음,91,129,90,72,90,108,거대한 성벽을 일격에 돌파할 만한 돌진력을 가졌다. 전설로 전해지는 포켓몬이다.,gray,5
640,virizion,비리디온,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/640.png,"풀, 격투",2.0,200.0,정의의마음,91,90,72,90,129,108,머리의 뿔은 날카로운 칼날이다. 회오리바람과 같은 움직임으로 상대를 농락하여 재빠르게 벤다.,green,5
641,tornadus-incarnate,토네로스,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/641.png,비행,1.5,63.0,"짓궂은마음, 오기",79,115,70,125,80,111,구름처럼 생긴 에너지체에 하반신이 둘러싸여 있다. 시속 300km로 하늘을 난다.,green,5
642,thundurus-incarnate,볼트로스,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/642.png,"전기, 비행",1.5,61.0,"짓궂은마음, 오기",79,115,70,125,80,111,꼬리의 가시에서 전격을 날린다. 하나지방의 하늘을 날아다니며 번개를 내리친다.,blue,5
643,reshiram,레시라무,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/643.png,"드래곤, 불꽃",3.2,330.0,터보블레이즈,100,120,100,150,120,90,불꽃으로 세상을 태워버릴 수 있는 전설의 포켓몬. 진실의 세계를 구축하는 사람을 도와준다.,white,5
644,zekrom,제크로무,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/644.png,"드래곤, 전기",2.9,345.0,테라볼티지,100,150,120,120,100,90,번개로 세상을 태워버릴 수 있는 전설의 포켓몬. 이상의 세계를 구축하는 사람을 보좌한다.,black,5
645,landorus-incarnate,랜드로스,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/645.png,"땅, 비행",1.5,68.0,"모래의힘, 우격다짐",89,125,90,115,80,101,랜드로스가 찾아온 땅에는 작물에 열매가 많이 열리기 때문에 농지의 신이라고 전해진다.,brown,5
646,kyurem,큐레무,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/646.png,"드래곤, 얼음",3.0,325.0,프레셔,125,130,90,130,90,95,레시라무와 제크로무를 능가할 정도의 힘을 가졌으나 극저온의 냉기에 봉인되어 있다.,gray,5
647,keldeo-ordinary,케르디오,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/647.png,"물, 격투",1.4,48.5,정의의마음,91,72,90,129,90,108,바다나 강 등의 수면을 달려 세계 곳곳을 뛰어다닌다. 아름다운 물가에 나타난다.,yellow,5
648,meloetta-aria,메로엣타,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/648.png,"노말, 에스퍼",0.6,6.5,하늘의은총,100,77,77,128,128,90,메로엣타가 연주하는 선율에는 주위 포켓몬을 기쁘게 하거나 슬프게 할 정도의 힘이 있다.,white,5
649,genesect,게노세크트,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/649.png,"벌레, 강철",1.5,82.5,다운로드,71,120,95,120,95,99,플라스마단에게 개조당한 고대의 벌레포켓몬이다. 등에 있는 대포의 파워가 올라갔다.,purple,5
650,chespin,도치마론,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/650.png,풀,0.4,9.0,"심록, 방탄",56,61,65,48,45,38,머리의 가시는 평소에는 부드럽지만 힘을 주면 뾰족하고 날카로워지며 바위를 뚫어 버릴 정도로 단단해진다.,green,6
651,quilladin,도치보구,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/651.png,풀,0.7,29.0,"심록, 방탄",61,78,95,56,58,57,몸을 둘러싼 단단한 껍질이 적의 공격을 튕겨내고 날카로운 가시로 반격한다.,green,6
652,chesnaught,브리가론,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/652.png,"풀, 격투",1.6,90.0,"심록, 방탄",88,107,122,74,75,64,몸통박치기로 50톤 전차를 뒤집는 파워를 지녔다. 자신이 방패가 되어 동료를 지킨다.,green,6
653,fennekin,푸호꼬,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/653.png,불꽃,0.4,9.4,"맹화, 매지션",40,45,40,62,60,60,잔가지를 먹으면 힘이 나서 섭씨 200도가 넘는 열기를 커다란 귀에서 내뿜는다.,red,6
654,braixen,테르나,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/654.png,불꽃,1.0,14.5,"맹화, 매지션",59,59,58,90,70,73,나뭇가지를 꼬리에 꽂고 있다. 꼬리털의 마찰열로 가지에 불을 붙여 싸운다.,red,6
655,delphox,마폭시,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/655.png,"불꽃, 에스퍼",1.5,39.0,"맹화, 매지션",75,69,72,114,100,104,지팡이 끝의 타오르는 불꽃을 바라보며 정신을 통일하면 미래에 일어날 일을 내다볼 수 있다.,red,6
656,froakie,개구마르,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/656.png,물,0.3,7.0,"급류, 변환자재",41,56,40,62,44,71,가슴과 등에서 거품을 내뿜는다. 탄력 있는 거품으로 공격을 막아내고 데미지를 줄인다.,blue,6
657,frogadier,개굴반장,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/657.png,물,0.6,10.9,"급류, 변환자재",54,63,52,83,56,97,거품으로 싸인 돌멩이를 던지는 기술을 쓴다. 30m 앞에 있는 빈 캔을 맞출 정도로 컨트롤이 좋다.,blue,6
658,greninja,개굴닌자,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/658.png,"물, 악",1.5,40.0,"급류, 변환자재",72,95,67,103,71,122,물을 압축시켜 수리검을 만들어 낸다. 고속으로 회전시키며 던지면 금속도 두 동강이 난다.,blue,6
659,bunnelby,파르빗,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/659.png,노말,0.4,5.0,"픽업, 볼주머니, 천하장사",38,36,38,32,36,57,커다란 귀로 땅을 파고 보금자리를 만든다. 하룻밤 동안 쉬지 않고 계속 팔 수 있다.,brown,6
660,diggersby,파르토,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/660.png,"노말, 땅",1.0,42.4,"픽업, 볼주머니, 천하장사",85,56,77,50,77,78,커다란 귀에는 무게가 1톤을 넘는 바위를 가뿐히 들어 올릴 만한 파워가 있다. 공사 현장에서 대활약한다.,brown,6
661,fletchling,화살꼬빈,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/661.png,"노말, 비행",0.3,1.7,"부풀린가슴, 질풍날개",45,50,43,40,38,62,사람을 잘 따르는 성격이다. 아름다운 지저귐과 꽁지를 흔드는 움직임으로 동료에게 신호를 보낸다.,red,6
662,fletchinder,불화살빈,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/662.png,"불꽃, 비행",0.7,16.0,"불꽃몸, 질풍날개",62,73,55,56,52,84,부리에서 불꽃을 뿜어 풀숲을 태우고 놀라서 뛰쳐나온 사냥감을 잡는다.,red,6
663,talonflame,파이어로,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/663.png,"불꽃, 비행",1.2,24.5,"불꽃몸, 질풍날개",78,81,71,74,69,126,격렬한 싸움으로 흥분하게 되면 온몸의 깃털 사이에서 불꽃을 뿜어내며 비행한다.,red,6
664,scatterbug,분이벌레,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/664.png,벌레,0.3,2.5,"인분, 복안, 프렌드가드",38,35,40,27,25,35,새포켓몬에게 습격당하면 검은 가루를 흩뿌린다. 만지면 마비되는 독가루다.,black,6
665,spewpa,분떠도리,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/665.png,벌레,0.3,8.4,"탈피, 프렌드가드",45,22,60,27,30,29,수풀의 그늘에 숨어 산다. 적에게 공격당하면 몸의 털을 뾰족하게 곤두세우며 위협한다.,black,6
666,vivillon,비비용,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/666.png,"벌레, 비행",1.2,17.0,"인분, 복안, 프렌드가드",80,52,50,90,50,89,세계에는 다양한 무늬의 날개를 가진 비비용이 있다. 살고 있는 곳의 기후에 영향을 받는 것 같다.,white,6
667,litleo,레오꼬,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/667.png,"불꽃, 노말",0.6,13.5,"투쟁심, 긴장감, 자기과신",62,50,58,73,54,72,강한 상대에게 맞설 때일수록 갈기의 온도가 높아지고 전신에 힘이 넘쳐난다.,brown,6
668,pyroar,화염레오,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/668.png,"불꽃, 노말",1.5,81.5,"투쟁심, 긴장감, 자기과신",86,68,72,109,66,106,무리 중에서 가장 커다란 불꽃 갈기를 지닌 수컷이 리더로서 동료들을 이끈다.,brown,6
669,flabebe,플라베베,https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/other/official-artwork/669.png,페어리,0.1,0.1,"플라워베일, 공생",44,38,39,61,79,42,꽃의 숨겨진 힘을 끌어내어 자유자재로 조종한다. 플라베베가 지닌 꽃은 이미 몸의 일부다.,white,6
